url,title,html_url,general_prepro_title,DEVA_prepro_title,"DEVA
valence of text (Vt)","DEVA
arousal of text (At)","DEVA
emotion state of text (Et)",SSSE_prepro_title,"SentiStrength-SE
positive sentiment 
score of text (Pt)","SentiStrength-SE
negative sentiment 
score of comment (Nt)","SentiStrength-SE
overall valence 
of text (Vt)",,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/3728,Add dark theme to p-divider,https://github.com/canonical/vanilla-framework/pull/3728,add dark theme pdivider,Add dark theme to p-divider,1,-3,Neutral (LA),add dark theme to pdivider,1,-1,neutral,,,,,
https://api.github.com/repos/spacetelescope/jwst/issues/6104,ValueError: invalid shape in fixed-type tuple: dimension does not fit into a C int.,https://github.com/spacetelescope/jwst/issues/6104,valueerror invalid shape fixedtype tuple dimension fit c,ValueError: invalid shape fixed-type tuple: dimension does not fit into a C int.,1,-4,Neutral (LA),valueerror invalid shape fixedtype tuple dimension does not fit into a c,1,-1,neutral,,,,,
https://api.github.com/repos/flybywiresim/aircraft/issues/4506,A/C spawns in different ADIRS status,https://github.com/flybywiresim/aircraft/issues/4506,ac spawns different adirs status,A/C spawns different ADIRS status,1,-2,Neutral (LA),ac spawns different adirs status,1,-1,neutral,,,,,
https://api.github.com/repos/spacetelescope/jwst/issues/6168,Add NOUTPUTS to DarkModel schema,https://github.com/spacetelescope/jwst/issues/6168,add noutputs darkmodel schema,Add NOUTPUTS to DarkModel schema,1,-2,Neutral (LA),add noutputs to darkmodel schema,1,-1,neutral,,,,,
https://api.github.com/repos/sourcegraph/sourcegraph/issues/21601,Semantic 02 colors are incorrect in dark mode,https://github.com/sourcegraph/sourcegraph/issues/21601,semantic colors incorrect dark mode,Semantic colors are incorrect dark mode,1,-3,Neutral (LA),semantic colors are incorrect dark mode,1,-1,neutral,,,,,
https://api.github.com/repos/mozilla/protocol/issues/657,Fix button focus color [fix #655],https://github.com/mozilla/protocol/pull/657,fix button focus color fix,Fix button focus color [fix ],1,-3,Neutral (LA),fix button focus color fix,1,-1,neutral,,,,,
https://api.github.com/repos/rails/webpacker/issues/3145,Webpacker 6 rc5 issue,https://github.com/rails/webpacker/issues/3145,webpacker issue,Webpacker issue,1,1,Neutral,webpacker issue,1,-1,neutral,,,,,
https://api.github.com/repos/offspot/kiwix-hotspot/issues/628,WikiFundi filenames fails to write on host-mounted data partition,https://github.com/offspot/kiwix-hotspot/issues/628,wikifundi filenames fails write hostmounted data partition,WikiFundi filenames fails to write on host-mounted data partition,1,-3,Neutral (LA),wikifundi filenames fails to write on hostmounted data partition,1,-1,neutral,,,,,
https://api.github.com/repos/gnuradio/gnuradio/issues/3017,GRC: Fix color for input boxes in parameter widget for dark themes,https://github.com/gnuradio/gnuradio/pull/3017,grc fix color input boxes parameter widget dark themes,GRC: Fix color input boxes parameter widget dark themes,1,-4,Neutral (LA),grc fix color input boxes parameter widget dark themes,1,-1,neutral,,,,,
https://api.github.com/repos/kingoftheconnors/Hat-venture/issues/2,Level 1-2 path additions and extension.,https://github.com/kingoftheconnors/Hat-venture/pull/2,level path additions extension,Level path additions extension.,1,-4,Neutral (LA),level path additions extension,1,-1,neutral,,,,,
https://api.github.com/repos/liferay/clay/issues/4137,feat(@clayui/css): Adds Cadmin Treeview,https://github.com/liferay/clay/pull/4137,featcss adds cadmin treeview,feat(/css): Adds Cadmin Treeview,-2,-2,Depressed,featcss adds cadmin treeview,1,-1,neutral,,,,,
https://api.github.com/repos/audacity/audacity/issues/1213,New privacy policy is completely unacceptable!,https://github.com/audacity/audacity/issues/1213,privacy policy completely unacceptable,privacy policy is completely unacceptable!,2,5,Excited,privacy policy is completely unacceptable,1,-3,negative,,,,,
https://api.github.com/repos/pyxem/kikuchipy/issues/254,EBSDMasterPattern.get_patterns() does not return same results as EMsoft for same parameters for some structures,https://github.com/pyxem/kikuchipy/issues/254,results emsoft parameters structures,does not same results as EMsoft same parameters some structures,1,1,Neutral,does not same results as emsoft same parameters some structures,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/pattern-directory/issues/162,Link colors aren't displaying,https://github.com/WordPress/pattern-directory/issues/162,link colors displaying,Link colors are not displaying,1,-3,Neutral (LA),link colors arent displaying,1,-1,neutral,,,,,
https://api.github.com/repos/guardian/mobile-apps-article-templates/issues/1372,Migrate From `node-sass` To `sass`,https://github.com/guardian/mobile-apps-article-templates/pull/1372,migrate nodesass sass,Migrate From `node-sass` To `sass`,1,-3,Neutral (LA),migrate from nodesass to sass,1,-1,neutral,,,,,
https://api.github.com/repos/ParabolInc/parabol/issues/4372,Refactor color palette,https://github.com/ParabolInc/parabol/issues/4372,refactor color palette,Refactor color palette,1,-4,Neutral (LA),refactor color palette,1,-1,neutral,,,,,
https://api.github.com/repos/pasqal-io/Pulser/issues/248,SLM mask for partial register addressing with a Global channel,https://github.com/pasqal-io/Pulser/issues/248,slm mask partial register addressing channel,SLM mask partial register addressing a channel,1,-3,Neutral (LA),slm mask partial register addressing a channel,1,-1,neutral,,,,,
https://api.github.com/repos/elastic/eui/issues/3626,404 & 403 pages as components,https://github.com/elastic/eui/issues/3626,pages components,& pages as components,1,1,Neutral,pages as components,1,-1,neutral,,,,,
https://api.github.com/repos/lbryio/lbry-desktop/issues/5514,Add release date field,https://github.com/lbryio/lbry-desktop/pull/5514,add release date field,Add release date field,1,-2,Neutral (LA),add release date field,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/3204,Navigation highlight update,https://github.com/canonical/vanilla-framework/pull/3204,navigation highlight update,Navigation highlight update,1,-2,Neutral (LA),navigation highlight update,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/3203,Update navigation highlight: option 1,https://github.com/canonical/vanilla-framework/pull/3203,update navigation highlight option,Update navigation highlight: option,1,-3,Neutral (LA),update navigation highlight option,1,-1,neutral,,,,,
https://api.github.com/repos/alphagov/govuk-design-system/issues/1603,Document new and existing link modifiers in Design System,https://github.com/alphagov/govuk-design-system/issues/1603,document existing link modifiers design system,Document existing link modifiers Design System,1,-3,Neutral (LA),document existing link modifiers design system,1,-1,neutral,,,,,
https://api.github.com/repos/guardian/dotcom-rendering/issues/3402,live blog KeyEvent component dark mode,https://github.com/guardian/dotcom-rendering/pull/3402,live blog keyevent component dark mode,live blog KeyEvent component dark mode,1,-3,Neutral (LA),live blog keyevent component dark mode,1,-1,neutral,,,,,
https://api.github.com/repos/opentargets/issues/issues/1710,Annotate uniprot subcellular locations with SL ontology IDs,https://github.com/opentargets/issues/issues/1710,annotate uniprot subcellular locations sl ontology ids,Annotate uniprot subcellular locations SL ontology IDs,1,1,Neutral,annotate uniprot subcellular locations sl ontology ids,1,-1,neutral,,,,,
https://api.github.com/repos/ArtemioUrbina/240pTestSuite/issues/4,Colorbars Test Pattern Error,https://github.com/ArtemioUrbina/240pTestSuite/issues/4,colorbars test pattern error,Colorbars Test Pattern Error,1,-3,Neutral (LA),colorbars test pattern error,1,-1,neutral,,,,,
https://api.github.com/repos/audacity/audacity/issues/835,Basic telemetry for the Audacity,https://github.com/audacity/audacity/pull/835,basic telemetry audacity,Basic telemetry the Audacity,1,-3,Neutral (LA),basic telemetry the audacity,1,-1,neutral,,,,,
https://api.github.com/repos/golang/go/issues/39903,proposal: testing: expose testing.T constructor so a test with subtests can be verified to fail,https://github.com/golang/go/issues/39903,proposal testing expose testingt constructor test subtests verified fail,proposal: testing: expose testing.T constructor so a test subtests can be verified to fail,1,-4,Neutral (LA),proposal testing expose testingt constructor so a test subtests can be verified to fail,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/3285,Add aria-labels to all nav elements,https://github.com/canonical/vanilla-framework/pull/3285,add arialabels nav elements,Add aria-labels to all nav elements,1,-2,Neutral (LA),add arialabels to all nav elements,1,-1,neutral,,,,,
https://api.github.com/repos/Anuken/Mindustry-Suggestions/issues/1658,Dark sand and dark 'not' sand are too hard to distinguish,https://github.com/Anuken/Mindustry-Suggestions/issues/1658,dark sand dark sand hard distinguish,Dark sand dark 'not' sand are too hard to distinguish,-2,-3,Depressed,dark sand dark not sand are too hard to distinguish,1,-1,neutral,,,,,
https://api.github.com/repos/squaredproject/Entwined/issues/43,add circle breath pattern,https://github.com/squaredproject/Entwined/pull/43,add circle breath pattern,add circle breath pattern,1,-5,Neutral (LA),add circle breath pattern,1,-1,neutral,,,,,
https://api.github.com/repos/newrelic/developer-website/issues/1071,Relicans,https://github.com/newrelic/developer-website/pull/1071,relicans,Relicans,1,1,Neutral,relicans,1,-1,neutral,,,,,
https://api.github.com/repos/GrapheneOS/os-issue-tracker/issues/421,recover default wallpaper lost with build RQ1A.210105.002.2021.01.05.03,https://github.com/GrapheneOS/os-issue-tracker/issues/421,recover wallpaper lost build,recover wallpaper lost build,-2,-3,Depressed,recover wallpaper lost build,1,-1,neutral,,,,,
https://api.github.com/repos/minetest-mirrors/farming/issues/1,New chocolate textures,https://github.com/minetest-mirrors/farming/pull/1,chocolate textures,chocolate textures,1,1,Neutral,chocolate textures,1,-1,neutral,,,,,
https://api.github.com/repos/ohharsen/cse110-w21-group34/issues/78,Add CSS variables + animations. Remove JS animations.,https://github.com/ohharsen/cse110-w21-group34/pull/78,add css variables animations remove js animations,Add CSS variables + animations. Remove JS animations.,1,2,Neutral (HA),add css variables animations remove js animations,1,-1,neutral,,,,,
https://api.github.com/repos/Esri/calcite-design-system/issues/1718,refactor(scrim): tailwindify,https://github.com/Esri/calcite-design-system/pull/1718,refactorscrim tailwindify,refactor(scrim): tailwindify,-2,-2,Depressed,refactorscrim tailwindify,1,-1,neutral,,,,,
https://api.github.com/repos/pixelgrade/anima/issues/134,[WooCommerce] Improve discoverability and usability of the mini cart panel,https://github.com/pixelgrade/anima/issues/134,woocommerce improve discoverability usability mini cart panel,[WooCommerce] Improve discoverability usability of the mini cart panel,1,-4,Neutral (LA),woocommerce improve discoverability usability of the mini cart panel,1,-1,neutral,,,,,
https://api.github.com/repos/elastic/kibana/issues/62241,[TSVB] Use default Kibana palette for split series,https://github.com/elastic/kibana/pull/62241,tsvb use kibana palette split series,[TSVB] Use Kibana palette split series,1,-3,Neutral (LA),tsvb use kibana palette split series,1,-1,neutral,,,,,
https://api.github.com/repos/SU-HSDO/suhumsci/issues/736,feat(STN-196): masthead dark mode variant color,https://github.com/SU-HSDO/suhumsci/pull/736,masthead dark mode variant color,masthead dark mode variant color,1,-3,Neutral (LA),masthead dark mode variant color,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/jp.ubuntu.com/issues/319,Update dependency vanilla-framework to v2.30.0,https://github.com/canonical/jp.ubuntu.com/pull/319,update dependency vanillaframework,Update dependency vanilla-framework to,1,-3,Neutral (LA),update dependency vanillaframework to,1,-1,neutral,,,,,
https://api.github.com/repos/gravitystorm/openstreetmap-carto/issues/4212,Initial pass at rendering golf=* features,https://github.com/gravitystorm/openstreetmap-carto/pull/4212,initial pass rendering golf features,Initial pass at rendering golf=* features,1,-2,Neutral (LA),initial pass at rendering golf features,1,-1,neutral,,,,,
https://api.github.com/repos/pinry/pinry/issues/264,"Remove Gravatar, plus many other features",https://github.com/pinry/pinry/issues/264,remove gravatar plus many features,"Remove Gravatar, plus many other features",1,-3,Neutral (LA),remove gravatar plus many other features,1,-1,neutral,,,,,
https://api.github.com/repos/akaihola/darker/issues/104,Visual Studio Code format on save doesn't work with --diff,https://github.com/akaihola/darker/issues/104,visual studio code format save work diff,Visual Studio Code format on save does not work --diff,1,-4,Neutral (LA),visual studio code format on save doesnt work diff,1,-1,neutral,,,,,
